time,METG,MATE,ONSA,BRST,WSRT,BRUX
2021-05-26 12:31:01,43.59633333333333,45.095000000000006,43.5,43.04545454545455,42.896,43.2312
2021-05-26 12:31:02,43.518166666666666,45.065,43.3,42.75581818181818,43.06827272727273,43.193599999999996
2021-05-26 12:31:03,43.51058333333334,45.105,43.4,43.02827272727273,41.656666666666666,43.1001
2021-05-26 12:31:04,43.38291666666667,45.31,43.5,42.55672727272727,41.79141666666667,43.1377
2021-05-26 12:31:05,43.40108333333334,45.185,43.6,42.48290909090909,41.852916666666665,43.1437
2021-05-26 12:31:06,43.43216666666666,45.19,43.5,42.63618181818182,41.8485,43.1063
2021-05-26 12:31:07,43.45558333333333,45.285000000000004,43.2,42.90354545454545,41.72966666666667,43.1125
2021-05-26 12:31:08,43.507749999999994,45.230000000000004,43.1,42.92063636363636,41.62583333333333,43.1375
2021-05-26 12:31:09,43.41416666666667,45.44,43.2,43.079454545454546,41.54183333333334,43.0501
2021-05-26 12:31:10,43.38808333333333,45.30499999999999,43.4,43.26127272727273,41.56025,43.0812
2021-05-26 12:31:11,43.39066666666667,46.638888888888886,43.7,42.79545454545455,41.82066666666666,42.9875
2021-05-26 12:31:12,43.479083333333335,46.733333333333334,43.5,43.00009090909091,41.47375,42.868700000000004
2021-05-26 12:31:13,43.427083333333336,46.74444444444444,43.4,42.897636363636366,41.56191666666667,42.856100000000005
2021-05-26 12:31:14,43.38825,46.833333333333336,43.5,42.960181818181816,41.528333333333336,42.9562
2021-05-26 12:31:15,43.31775000000001,46.67777777777778,43.4,42.81236363636364,41.48066666666667,42.8625
2021-05-26 12:31:16,43.11966666666667,46.67777777777778,43.4,42.35809090909091,41.55608333333333,42.8814
2021-05-26 12:31:17,43.15375,46.583333333333336,43.3,42.324,41.641666666666666,42.9063
2021-05-26 12:31:18,43.16916666666666,46.666666666666664,43.5,42.721636363636364,41.80158333333333,43.0062
2021-05-26 12:31:19,43.135333333333335,46.72777777777778,43.7,42.625,41.802416666666666,43.000099999999996
2021-05-26 12:31:20,43.16666666666666,46.67222222222222,43.6,42.73290909090909,41.5465,42.987700000000004
2021-05-26 12:31:21,43.17183333333333,46.6,43.6,42.625,41.824666666666666,43.006099999999996
2021-05-26 12:31:22,43.33325,46.544444444444444,43.4,42.60790909090909,41.75225,43.043600000000005
2021-05-26 12:31:23,43.291666666666664,46.5,43.4,42.585090909090916,41.606500000000004,42.987300000000005
2021-05-26 12:31:24,43.29425,46.6,43.4,42.664909090909084,41.26408333333333,42.918600000000005
2021-05-26 12:31:25,43.28391666666667,46.50555555555556,43.5,41.416583333333335,43.25990909090908,43.025
2021-05-26 12:31:26,43.31775,46.52222222222222,43.5,41.447916666666664,43.294909090909094,42.9751
2021-05-26 12:31:27,43.294333333333334,46.52777777777778,43.5,41.36975,43.334181818181825,43.0437
2021-05-26 12:31:28,43.203,46.52777777777778,43.6,41.891818181818174,43.53927272727273,42.95
2021-05-26 12:31:29,43.364666666666665,46.605555555555554,43.6,41.710272727272724,43.435181818181825,42.900099999999995
2021-05-26 12:31:30,43.40366666666667,46.583333333333336,43.6,41.81263636363636,43.30618181818181,42.949799999999996
2021-05-26 12:31:31,43.302083333333336,46.53333333333333,43.5,41.354166666666664,41.52525,42.9625
2021-05-26 12:31:32,43.229166666666664,46.577777777777776,43.5,41.572833333333335,41.630583333333334,42.950199999999995
2021-05-26 12:31:33,43.138,46.61666666666666,43.4,41.729,41.68033333333333,42.9625
2021-05-26 12:31:34,42.96358333333333,46.55,43.4,41.70308333333333,41.57991666666667,42.9064
2021-05-26 12:31:35,42.87508333333334,46.62222222222223,43.4,41.74483333333333,41.551,42.7437
2021-05-26 12:31:36,43.03125,46.58888888888888,43.3,41.73966666666667,41.56525,42.749900000000004
2021-05-26 12:31:37,42.95825,46.58888888888888,43.5,41.71866666666667,41.25825,42.680899999999994
2021-05-26 12:31:38,42.86466666666667,46.599999999999994,43.5,41.822916666666664,41.434666666666665,42.693799999999996
2021-05-26 12:31:39,42.86708333333333,46.76111111111111,43.8,41.83325,41.42508333333333,42.6813
2021-05-26 12:31:40,42.861999999999995,46.79444444444445,43.8,41.80741666666666,41.497,42.7189
2021-05-26 12:31:41,42.93225,46.73333333333333,43.9,41.5,41.41266666666667,42.7125
2021-05-26 12:31:42,42.72141666666667,46.65555555555555,43.9,41.672,43.37854545454545,42.749900000000004
2021-05-26 12:31:43,42.88283333333334,46.644444444444446,44.0,41.3645,43.433454545454545,42.724900000000005
2021-05-26 12:31:44,42.80983333333334,46.74444444444445,44.2,41.6875,43.44918181818182,42.7187
2021-05-26 12:31:45,42.83591666666667,46.75555555555556,44.2,41.833499999999994,43.61654545454545,42.8249
2021-05-26 12:31:46,42.84116666666667,46.6888888888889,44.1,41.89566666666667,43.50754545454545,42.8064
2021-05-26 12:31:47,42.75516666666667,46.68888888888889,44.1,41.979166666666664,43.42627272727273,42.837599999999995
2021-05-26 12:31:48,42.71099999999999,46.64444444444444,43.9,41.427166666666665,43.26427272727273,42.8999
2021-05-26 12:31:49,42.822916666666664,46.666666666666664,44.0,41.47925,43.221545454545456,42.830999999999996
2021-05-26 12:31:50,42.93483333333334,46.800000000000004,44.0,41.52066666666666,43.37236363636364,42.931400000000004
2021-05-26 12:31:51,42.85425,46.77777777777778,43.09090909090909,41.56766666666667,41.23616666666667,42.8374
2021-05-26 12:31:52,42.81508333333333,46.69444444444444,42.90909090909091,41.58858333333333,41.20916666666667,42.8688
2021-05-26 12:31:53,42.84125,46.638888888888886,43.0,41.75508333333334,41.374833333333335,42.806200000000004
2021-05-26 12:31:54,42.854166666666664,46.5611111111111,42.90909090909091,41.81766666666667,42.99709090909091,42.9375
2021-05-26 12:31:55,42.69533333333334,46.705555555555556,42.90909090909091,41.73433333333333,43.07,42.8063
2021-05-26 12:31:56,42.76575,46.77222222222222,43.09090909090909,41.43208333333333,43.075545454545455,42.9315
2021-05-26 12:31:57,42.83599999999999,46.83888888888889,43.09090909090909,41.312416666666664,43.00909090909091,42.931200000000004
2021-05-26 12:31:58,42.893166666666666,46.72222222222222,42.81818181818182,41.447916666666664,42.99390909090909,42.8874
2021-05-26 12:31:59,42.830666666666666,46.71666666666667,42.90909090909091,41.54175,43.00490909090909,42.931200000000004
2021-05-26 12:32:00,42.9715,45.53,42.63636363636363,41.69808333333334,43.134181818181816,42.8125
2021-05-26 12:32:01,42.981833333333334,46.733333333333334,42.45454545454545,41.57816666666667,43.07690909090909,42.7873
2021-05-26 12:32:02,43.06525,46.63333333333334,42.45454545454545,41.520916666666665,43.18054545454545,42.7749
2021-05-26 12:32:03,43.034,46.62222222222223,42.63636363636363,41.864583333333336,43.23690909090909,42.7812
2021-05-26 12:32:04,43.02875,46.65,42.63636363636363,41.78125,43.104454545454544,42.8938
2021-05-26 12:32:05,43.03125,46.705555555555556,42.45454545454545,41.708333333333336,41.44583333333333,42.9687
2021-05-26 12:32:06,43.02608333333333,46.70555555555555,42.54545454545455,41.54175,41.42366666666667,42.85
2021-05-26 12:32:07,43.10150000000001,45.54,42.63636363636363,41.51558333333333,41.435583333333334,42.8874
2021-05-26 12:32:08,42.97133333333333,46.56111111111111,42.81818181818182,41.7865,43.21709090909091,42.8688
2021-05-26 12:32:09,43.10691666666667,46.62222222222222,42.63636363636363,41.5315,43.158181818181816,42.8938
2021-05-26 12:32:10,42.99491666666666,46.63333333333333,42.72727272727273,41.64066666666667,41.22575,42.937599999999996
2021-05-26 12:32:11,43.06266666666667,45.60000000000001,43.0,41.64066666666667,43.13709090909091,42.975199999999994
2021-05-26 12:32:12,43.06241666666667,45.585,42.81818181818182,41.6615,43.10418181818182,43.0313
2021-05-26 12:32:13,43.106750000000005,45.489999999999995,42.81818181818182,41.6405,42.973363636363636,42.999900000000004
2021-05-26 12:32:14,42.9635,44.49545454545454,42.81818181818182,41.60941666666667,42.89118181818182,42.9812
2021-05-26 12:32:15,43.04175,45.550000000000004,42.72727272727273,41.64066666666667,43.03945454545454,42.9375
2021-05-26 12:32:16,43.10158333333334,45.58,42.72727272727273,41.562583333333336,43.01990909090909,42.9313
2021-05-26 12:32:17,43.078250000000004,45.71,43.09090909090909,41.68758333333333,43.01045454545454,42.7564
2021-05-26 12:32:18,43.25,45.475,43.18181818181818,41.447916666666664,42.98509090909091,42.7938
